sensor,time,pm_1,pm_25,pm_10,location
9,81424,0,0,0,in
9,82332,0,0,0,in
9,83170,0,0,0,in
9,84007,0,0,0,in
9,84916,0,1,1,in
9,85753,0,1,1,in
9,86592,0,1,1,in
9,87499,0,1,1,in
9,88337,0,1,1,in
9,89176,0,1,1,in
9,90083,0,1,1,in
9,90921,0,1,1,in
9,91759,0,1,1,in
9,92667,1,1,1,in
9,93505,1,1,1,in
9,94343,1,1,1,in
9,95251,1,1,1,in
9,96089,1,1,1,in
9,96926,1,1,1,in
9,97835,1,1,1,in
9,98672,1,1,1,in
9,99511,1,1,1,in
9,100418,0,1,1,in
9,101256,0,1,1,in
9,102094,0,1,1,in
9,103002,0,1,1,in
9,103841,0,1,1,in
9,104678,0,1,1,in
9,105585,0,0,0,in
9,106424,0,0,0,in
9,107262,0,0,0,in
9,108170,0,0,0,in
9,109007,0,0,0,in
9,109847,0,0,0,in
9,110753,0,0,0,in
9,111591,0,0,0,in
9,112430,0,0,0,in
9,113337,0,0,0,in
9,114174,0,0,0,in
9,115013,0,0,0,in
9,115920,0,0,0,in
9,116758,0,0,0,in
9,117597,0,0,0,in
9,118505,0,0,0,in
9,119343,0,0,0,in
9,120181,0,0,0,in
9,121089,0,0,0,in
9,121926,0,0,0,in
9,122765,0,0,0,in
9,123672,0,0,0,in
9,124511,0,0,0,in
9,125348,0,0,0,in
9,126256,0,0,0,in
9,127094,0,0,0,in
9,127933,0,0,0,in
9,128840,0,0,0,in
9,129678,0,0,0,in
9,130516,0,0,0,in
9,131424,0,0,0,in
9,132261,0,0,0,in
9,133100,0,0,0,in
9,134007,0,0,0,in
9,134845,0,0,0,in
9,135684,0,0,0,in
9,136591,0,0,0,in
9,137428,0,0,0,in
